,Unnamed: 0,peRatio,pegRatio,pbRatio,prRatio,pcfRatio,grossMarginTTM,grossMarginMRQ,netProfitMarginTTM,netProfitMarginMRQ,operatingMarginTTM,operatingMarginMRQ,returnOnEquity,returnOnAssets,returnOnInvestment,currentRatio,totalDebtToCapital,ltDebtToEquity,totalDebtToEquity,revChangeTTM,revChangeIn,sharesOutstanding,marketCapFloat,marketCap,bookValuePerShare
110,OVV,1.87693,0.004328,0.99361,0.60119,1.4063,62.33139,61.15249,33.4534,19.09055,35.89822,26.57781,69.4069,29.07771,37.29494,0.53002,32.38544,40.54978,47.89714,48.49209,0.0,244523940.0,241.6882,7844.328,0.0
111,PHX,3.41934,0.00318,0.87024,1.57813,2.86011,90.57251,90.73818,44.60329,78.49569,44.10252,41.41581,29.9009,21.41145,22.99232,5.12841,17.77888,21.62325,21.62325,31.99417,0.0,37007804.0,27.65485,108.4329,0.0
112,PARR,1.73609,0.003073,1.46389,0.1698,1.54872,13.03422,18.57746,9.65337,14.11635,10.41378,14.46005,145.7979,23.66023,51.9254,1.23936,37.93301,60.50093,61.11625,48.04993,0.0,61038538.0,58.92485,1300.121,1.73421
113,PTEN,7.7733,0.053239,1.25217,0.71571,2.6944,32.56027,35.25414,9.6625,12.58875,12.14583,15.9084,17.42418,9.46659,11.10616,1.60277,32.95173,49.14627,49.14627,80.2504,0.42183,208247403.0,204.1603,2097.051,0.0
114,PBF,1.3868,0.001188,0.8741,0.09525,1.14122,17.76237,16.13448,7.15569,4.15169,9.63847,5.72781,93.06417,25.7749,42.93907,1.27626,22.21615,29.05856,29.28628,49.29505,0.0,128975077.0,109.5915,4475.185,12.46387
115,PDCE,2.65269,0.00722,1.2926,1.21371,1.79732,86.96097,86.56528,49.57068,43.2438,61.65699,56.56522,63.739,31.7953,39.04525,0.43189,23.52608,30.76353,30.76353,137.8678,8.88716,87455855.0,86.72315,5445.876,3.27107
116,BTU,2.2148,0.006157,0.8866,0.54482,1.50843,39.19179,37.93255,30.44124,20.82845,32.10717,29.15689,63.21539,32.04296,38.41802,2.16817,8.68238,9.2785,9.65839,68.36887,0.0,144700000.0,142.4236,3080.663,0.0
117,PED,30.33,0.0,1.02979,7.44827,0.0,58.58808,61.09626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.26785,0.0,0.0,0.0,9.42524,5.919,87040267.0,15.87581,88.20238,0.0
118,PBA,8.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550336701.0,0.0,0.0,0.0
119,PBT,20.09621,0.060467,4578.537,19.71402,0.0,0.0,0.0,98.0986,90.80412,98.0986,90.80412,18941.54,2283.467,3930.125,0.0,0.0,0.0,0.0,303.9731,0.0,46608796.0,41.9496,1096.239,0.0
120,PR,4.6769,0.015455,1.5786,2.11565,3.35027,83.46647,80.0345,39.73905,35.66646,44.99224,38.31677,20.09091,15.04277,20.94844,0.65102,26.0191,63.53809,63.53809,102.5912,0.0,314287335.0,207.4666,5078.097,0.0
121,PBR,2.08636,0.098265,0.94398,0.57095,1.41528,48.48947,48.50361,28.57897,27.54552,45.25782,43.28602,43.50778,18.46302,21.29389,1.22378,40.18632,55.09993,67.40656,25.6916,0.0,7442454142.0,4201.726,73813.48,6.55412
122,PBR.A,2.08636,0.098265,0.94398,0.57095,1.41528,48.48947,48.50361,28.57897,27.54552,45.25782,43.28602,43.50778,18.46302,21.29389,1.22378,40.18632,55.09993,67.40656,25.6916,0.0,5602042788.0,4201.726,73813.48,6.55412
123,PSX,3.55669,0.010164,1.39393,0.25067,2.89236,13.33417,14.69648,7.61621,6.03849,6.71435,6.32341,47.60295,18.58013,25.46438,1.54165,34.61546,58.3821,61.10946,33.46796,0.0,458862316.0,458.5621,42164.86,4.85842
124,PXD,7.14149,0.099415,2.15326,2.05943,4.8784,54.11466,53.27387,30.9114,26.58255,40.43271,35.61018,30.94097,19.3452,21.72428,0.88208,21.29316,23.32631,27.05376,8.97246,0.0,233735537.0,233.3121,47022.91,7.58944
125,PAGP,12.19952,0.007851,6.73794,0.04695,1.09883,7.63556,8.24893,2.49518,3.58966,3.23105,3.81655,13.94293,4.60069,13.36267,0.95473,35.13181,472.0207,517.8757,18.14556,0.0,194407642.0,189.2874,2628.391,0.0
126,PDS,8.78469,0.058476,0.62698,0.45484,2.1415,33.92606,39.15812,5.776,17.15517,10.73456,23.57221,8.32065,3.7742,4.14274,1.93344,47.85022,90.63023,91.75536,65.60229,9.42265,13768652.0,13.21748,615.5148,0.0
127,PNRG,4.68011,0.002681,1.13936,1.25588,2.04731,60.89921,45.79384,38.90412,56.89692,47.72998,52.73114,40.6475,21.24829,24.61669,1.76197,7.26778,7.83738,7.83738,81.80193,0.0,1867500.0,0.51985,157.0941,10.93992
128,PFIE,10.94146,0.003228,1.27916,1.24447,9.07464,48.89055,53.82301,11.59163,17.79384,15.3204,22.71487,12.59084,11.38243,12.46176,6.03574,0.21793,0.11394,0.21841,65.71983,4.16892,47351887.0,35.99848,63.45153,1.76257
129,ACDC,4.40365,0.0,13.85361,0.56716,2.33657,40.39528,36.39779,12.90357,7.02125,16.35841,13.00928,62.21803,15.27491,33.42428,1.06256,46.16096,924.6873,1040.951,0.0,7.26079,158996801.0,22.65674,1663.107,0.0
130,PUMP,45.528,0.274305,0.75927,0.52563,4.49822,31.99772,33.78048,1.33374,6.78353,2.3329,9.78823,2.07056,1.52885,1.89278,1.2109,2.96173,3.05212,3.05212,42.66753,21.39285,115231367.0,96.89048,746.6993,10.8548
131,RNGR,10.55139,0.030408,1.03682,0.43569,4.00981,17.99502,16.88889,4.20299,3.93651,5.86862,5.84127,10.48747,7.01299,9.18211,2.0878,11.53721,8.15577,13.04188,69.76744,2.07388,24878645.0,22.41209,279.8848,9.51817
132,RRC,3.17899,0.002198,1.9854,1.30328,2.65664,89.65512,88.50772,42.14667,58.82834,52.07649,32.6766,84.38704,31.56581,41.00405,0.91659,35.67518,55.46099,55.46099,25.33632,0.0,241286325.0,234.2347,6560.575,0.0
133,RCON,0.91926,0.003679,0.22011,1.32507,1.13707,23.18607,16.74619,112.5473,0.0,0.0,0.0,26.71041,17.84502,20.00317,8.42722,5.82106,1.31019,6.06701,74.76022,0.0,40528218.0,25.3918,15.90733,0.0
134,REPX,4.6934,0.0,2.56812,4.42182,0.0,77.47875,81.53456,0.0,0.0,31.17932,45.73774,0.0,0.0,0.0,0.38638,37.19557,59.22443,59.22443,2562.89,0.0,20182205.0,11.13224,456.2742,0.0
135,REI,1.42,0.0,0.84985,1.47622,0.0,82.29543,92.04508,0.0,0.0,0.0,48.64992,0.0,0.0,0.0,0.31677,53.63075,115.2699,115.6602,0.0,20.9039,195143179.0,67.61427,221.5531,0.0
136,ROCC,2.68858,0.005578,2.90028,1.34578,1.75825,82.57911,78.22489,52.22595,44.07975,54.43969,40.27341,66.1282,32.29426,57.78248,0.71414,35.10605,118.3594,118.3594,53.45141,0.0,19008710.0,18.76934,1543.453,0.0
137,RES,5.35928,0.007267,1.59065,0.82263,4.05994,33.96566,35.96172,15.31983,15.00499,19.82165,19.0189,34.26267,26.43658,30.8556,4.53981,0.0,0.0,0.0,85.51311,0.0,216369714.0,77.77455,1475.641,0.0
138,SD,2.62587,0.026626,1.17656,2.51016,2.40717,75.97554,64.20377,96.36709,55.06292,67.46263,49.14363,58.37992,45.42783,52.17234,4.88847,0.0,0.0,0.0,24.47366,0.0,36901534.0,36.40917,602.233,0.0
139,SLB,16.12038,0.193026,3.41107,2.06421,10.1191,18.95928,18.75646,13.10943,12.20269,16.61197,15.79628,23.12734,9.12353,12.57427,1.25694,41.12371,59.20965,71.0538,26.17881,0.0,1425330904.0,1415.793,61645.56,0.0
140,STNG,3.19021,0.007654,1.09701,1.57989,2.50604,82.37328,80.83557,51.59636,50.26572,60.69346,60.1502,42.50622,19.43374,21.99976,1.69961,44.55964,63.84623,80.37402,205.3822,0.0,57446641.0,48.45307,2801.558,0.0
141,SDRL,1.1,0.0,0.03428,0.10191,0.0,60.39272,60.29724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62165,15.92364,12.17988,20.09146,0.0,0.0,49999998.0,359.7756,212.7887,2.08288
142,WTTR,15.67564,0.033182,1.21023,0.59712,4.90023,12.96928,14.32217,4.08973,3.37765,3.80124,2.88028,7.77054,5.37391,7.46931,2.4431,7.87596,9.86214,9.86462,64.82804,9.14807,105563415.0,74.66943,901.2054,0.0
143,SHEL,4.9684,0.042762,1.17005,0.53038,3.01596,25.57867,26.96558,11.54139,10.08751,16.80241,15.52686,23.77489,10.37932,14.01828,1.46647,30.33505,39.36456,44.04291,32.4183,0.0,6818185471.0,0.03477,203701.2,3.07009
144,SBOW,1.00489,0.000688,0.5922,0.68616,0.79881,87.80623,77.07818,65.36235,67.51647,56.54849,32.74219,89.93601,38.15338,44.20086,1.09023,44.38403,79.80448,79.80448,69.67137,0.0,22616736.0,21.59585,524.0298,16.23955
145,STR,23.95673,1.001933,2.30585,8.63697,11.19829,92.91373,93.06552,42.57623,31.63844,44.3658,39.87708,4.14233,7.16533,12.3138,6.62145,19.07143,53.22301,53.22301,718.0942,50.90447,80178279.0,11.50346,3921.833,0.0
146,SND,42.74722,0.415886,0.24553,0.20909,2.20475,14.57376,14.13115,0.54674,0.0,1.75793,0.0,0.6931,0.44666,0.52225,1.267,10.0456,6.70184,11.16744,110.5673,11.54154,41327298.0,27.205,61.99095,3.73337
147,SM,2.52064,0.007075,0.95823,1.00733,1.66372,79.86675,75.17929,41.06724,34.6208,54.76433,47.43585,47.21282,22.3992,26.16613,1.34295,32.75164,48.7025,48.7025,1.10411,0.0,120517918.0,118.433,3094.9,3.36994
148,SOI,9.87385,0.015261,1.61154,1.00646,4.85773,31.94944,35.6604,11.48803,14.43026,14.24849,17.99038,11.73178,8.96874,13.26615,1.55522,9.22623,14.12523,15.17936,84.51179,0.0,32123630.0,30.09501,348.0466,13.9786
149,SWN,0.87598,0.003194,0.89806,0.39617,0.73179,70.39571,68.50803,45.58792,91.54863,46.76589,27.71483,210.6927,52.15462,76.26859,0.55355,38.62008,62.91973,62.91973,66.04591,0.0,1101267771.0,1098.029,5616.466,0.34284
150,SU,6.36494,0.163949,1.26352,0.87462,2.92616,63.99417,65.8469,14.37281,17.22343,21.59963,19.63237,20.91456,9.63356,11.28759,1.10752,29.65611,31.81306,42.15875,29.96803,0.0,1321913697.0,1308.695,36921.05,1.2539
151,SDPI,24.5,0.0,5.51408,2.09714,0.0,54.09334,63.98528,0.0,0.0,0.0,3.42295,0.0,0.0,0.0,1.33589,68.5436,158.6103,217.9003,0.0,40.18972,29245080.0,11.01727,18.69058,0.0
152,TALO,1.84228,0.00371,0.69515,0.91774,1.34787,78.67496,74.59003,34.47901,27.85648,33.72533,2.43411,39.05825,14.15194,17.27969,0.6125,36.24494,54.43171,56.85029,12.28588,0.0,125555965.0,69.63788,1432.594,0.0
153,TRGP,17.76127,0.026678,6.07384,0.75567,5.32848,23.39687,33.21535,9.36012,12.28183,13.04023,18.50901,41.90503,11.17686,15.49142,0.6644,73.40574,448.4886,477.4611,12.11897,0.0,226019124.0,222.9323,15484.57,0.0
154,TRP,33.76711,0.0,1.72992,3.5895,12.956,67.65336,73.09063,11.2431,34.29226,22.60954,47.53055,5.19827,1.54379,1.76594,0.73922,64.42447,164.1107,182.2549,14.06042,0.0,1000000000.0,1005.214,41014.85,3.27512
155,TK,17.79871,0.134358,0.9178,0.46957,1.81061,32.94171,48.31363,17.61375,36.55214,20.64941,37.65461,6.45667,4.82098,17.02641,3.54586,29.26754,77.49233,90.89762,74.38389,29.77582,98318395.0,68.46535,558.879,0.0
156,TNK,6.16094,0.031963,1.2977,1.30839,4.23919,36.65516,52.02168,21.54864,39.86382,24.07547,42.00039,24.00795,13.46613,14.89922,2.70023,33.24004,44.16788,49.79038,96.01322,31.4733,29312945.0,28.93067,1390.96,1.00424
157,TS,4.85525,0.043188,1.02459,1.14894,4.13135,41.83519,44.27244,23.45094,27.26775,28.2963,32.63209,23.05959,18.72107,21.85082,3.48503,4.45359,0.92171,4.70124,75.65351,14.39063,1180536830.0,233.4658,15552.78,3.90435
158,TTI,57.56183,0.518392,2.89878,0.5977,8.56755,21.94789,22.89394,1.03831,4.13449,4.40809,8.48922,5.2883,1.40369,1.85838,2.12491,58.34197,136.7357,138.5775,29.11664,0.0,129399384.0,115.7778,340.3204,0.0
159,TPL,23.53512,0.628992,12.31115,15.31259,22.69384,96.94845,96.13561,65.27581,59.1465,81.4685,71.70714,55.88316,48.02133,51.81985,0.0,0.0,0.0,0.0,29.62454,0.0,7692178.0,7.64274,10205.06,49.29116
160,WMB,13.52544,0.177994,2.97229,3.02908,7.43208,71.95799,80.2986,23.27721,31.06134,32.32078,44.14151,22.51748,5.64721,6.5845,0.68582,63.02311,193.339,207.1447,9.32726,5.15358,1218187114.0,1143.638,34901.06,0.0
161,TRMD,3.14,0.000166,0.0,1.1673,3.38601,43.2698,41.50749,21.25988,15.9525,25.07977,20.96025,18.91323,11.37951,12.29368,1.4434,42.11592,64.03518,72.75907,31.15819,4.02569,83448868.0,6.32034,778.4773,0.0
162,TTE,7.3034,0.294956,1.2657,0.57955,4.33131,34.87168,35.63959,8.39464,9.66977,17.59442,15.4792,17.94959,7.00247,11.04753,1.14386,33.91987,37.12981,52.60294,22.69196,0.0,2490262024.0,2420.968,149287.4,0.33988
163,TGS,13.49437,0.0,1.59944,2.69628,8.54886,41.62479,37.81226,19.64312,16.08843,31.8789,27.76949,12.87227,7.90541,8.53892,3.6451,25.95634,33.93934,35.05547,0.0,84.97632,389302689.0,152.7409,1919.535,41.08867
164,TNP,2.86311,0.017437,0.3368,0.57029,1.5661,49.68247,61.95778,24.22896,38.06664,29.79463,45.29685,12.54628,6.72104,7.72154,1.38797,51.32623,93.54126,109.1048,57.54779,20.78868,29505603.0,19.68095,490.6782,0.0
165,BROG,43.37832,0.355582,3.68669,15.18317,34.8943,66.84179,69.06845,28.57959,47.56029,28.57959,47.56029,9.09789,3.11664,3.89973,0.55856,66.71862,181.8822,200.4683,0.0,22.96134,88035254.0,15.7535,641.0889,0.0
166,UGP,11.09699,0.095359,0.0,0.13216,6.29161,5.32753,5.60596,1.18809,0.89627,2.42623,2.21866,14.73775,4.74392,6.95063,1.87159,51.96957,95.5727,112.5477,21.65421,0.0,1115204291.0,751.8745,3817.169,4.79165
167,UEC,37.86,0.0,3.77907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.26384,6.47136,0.07841,6.91912,0.0,0.0,375391500.0,227.2513,555.1312,1.95286
168,SLCA,7.09958,0.010531,1.25364,0.55347,3.42406,34.13161,36.0777,7.87525,10.07869,15.35958,19.12039,19.65247,6.1502,6.87267,2.35965,55.11591,122.2132,124.0648,41.56768,7.09702,77063957.0,74.1965,920.1437,0.0
169,EGY,4.92795,0.0,0.85615,1.11496,3.94644,71.65351,53.51493,14.66503,18.39566,48.33854,25.07972,17.0255,9.28945,11.91264,1.23448,15.58577,16.78763,18.46344,77.98619,23.67697,106772598.0,105.7581,395.0586,89.94335
170,VAL,16.73242,0.156172,3.21466,2.53542,11.99952,0.0,0.0,15.76245,11.2997,5.49527,1.97628,22.05003,9.66917,12.08327,2.35806,28.64682,40.14793,40.14793,37.83067,0.0,75181200.0,69.63355,4346.225,0.0
171,VLO,3.11541,0.006676,1.58695,0.22743,2.38991,11.16651,11.81975,8.06633,8.63361,10.45272,11.12544,62.28595,23.31749,34.39266,1.51871,29.69245,40.72947,45.7661,32.31799,0.0,361516949.0,359.4563,39636.72,4.55112
172,VVV,60.28972,4.947986,4.70673,4.77319,36.78345,37.7716,36.77794,8.42794,9.55007,15.92361,17.50363,14.25846,2.97806,3.54646,3.95447,53.78502,114.6459,116.3801,399.0994,3.51562,165808937.0,165.0247,6348.824,0.0
173,VET,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163226618.0,0.0,0.0,0.0
174,VIST,4.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87324,54.54484,69.86382,119.997,0.0,0.0,92858055.0,0.0,0.0,0.0
175,VTLE,0.83566,0.001001,0.57479,0.44706,0.66486,77.38984,71.19038,48.36011,34.26695,53.06652,36.91862,100.9284,29.35787,36.96706,0.58662,48.71167,94.97612,94.97612,2.66477,0.0,18596810.0,15.70607,769.35,0.97249
176,WFRD,23.56024,0.167512,7.19238,0.8914,7.21152,31.68814,33.38954,4.4988,6.82968,12.53549,15.59865,36.96781,4.38625,6.30644,2.0139,78.86765,364.5503,385.7143,22.07411,0.0,72064267.0,65.51758,4081.72,0.0
177,WDS,5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1898749771.0,0.0,0.0,0.0
178,INT,12.92901,0.336848,0.70811,0.02406,6.51147,1.89491,2.1047,0.18954,0.18027,0.50133,0.51756,5.60043,1.45078,3.25967,1.11082,26.51244,35.27361,36.17985,56.62294,0.0,62129131.0,59.82465,1422.757,4.7071
179,WTI,2.20931,0.003213,16.56399,0.66966,1.47034,71.43044,50.51357,30.12714,19.74189,42.56485,7.85728,0.0,21.10274,28.0413,1.46386,92.04815,1069.157,1157.569,38.23606,0.0,146460902.0,93.99394,577.056,0.0
180,YPF,3.05133,0.003013,0.43489,0.69428,2.53433,24.7932,21.18782,10.89855,7.14351,10.54961,6.6993,20.07336,7.95637,9.75876,1.02528,42.01431,60.11885,73.13032,107.6796,0.0,393260983.0,387.4579,8888.356,64.93223
