,Unnamed: 0,peRatio,pegRatio,pbRatio,prRatio,pcfRatio,grossMarginTTM,grossMarginMRQ,netProfitMarginTTM,netProfitMarginMRQ,operatingMarginTTM,operatingMarginMRQ,returnOnEquity,returnOnAssets,returnOnInvestment,currentRatio,totalDebtToCapital,ltDebtToEquity,totalDebtToEquity,revChangeTTM,revChangeIn,sharesOutstanding,marketCapFloat,marketCap,bookValuePerShare
110,RPM,19.3054,1.066163,4.95472,1.40795,14.92832,37.53271,35.48625,7.3001,1.79656,10.28111,3.10755,26.904,8.15093,10.67306,2.75065,57.86851,137.3218,137.4742,11.68726,0.0,128911630.0,127.4987,10171.13,7.37183
111,SAND,16.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298740427.0,0.0,0.0,0.0
112,SSL,3.79837,0.012403,0.73798,0.4783,2.6498,49.79143,44.8804,13.10794,9.68567,19.93387,15.94992,21.19029,9.8797,11.99661,2.1138,38.72476,61.2269,64.56253,33.81466,0.0,634336265.0,540.2055,7717.299,0.0
113,SCHN,11.70799,0.0,0.82904,0.23528,4.9065,11.72908,9.6588,2.24593,0.53548,3.13425,1.12996,7.83014,4.17633,5.14094,1.84764,25.03631,32.81831,33.52397,0.35512,26.25942,27165180.0,25.01487,766.817,12.41574
114,SXT,22.47315,2.117847,3.00495,2.13009,16.17435,33.70699,33.78346,9.47706,9.11936,13.42963,13.77701,13.81626,7.21357,8.17693,4.09072,40.66298,66.11215,68.52885,5.40963,5.81242,42244371.0,41.62441,3089.753,3.87227
115,SBSW,5.74955,0.0,1.20035,0.75946,4.02903,25.18657,23.075,13.72498,9.77632,24.66085,22.38142,21.96616,11.87642,13.85351,3.00529,20.20763,25.89528,26.15975,0.0,0.0,2830567264.0,166.9261,5509.377,23.96837
116,SVM,25.12341,0.0,1.23951,2.82228,11.12419,40.92554,42.64377,11.68102,25.4676,15.78962,28.58263,4.88765,3.59178,4.54695,4.77112,0.11728,0.07773,0.13962,1.65374,13.35936,176771265.0,169.3492,608.4041,13.0442
117,SILV,33.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147231264.0,121.7257,11.33231,0.0
118,SSD,16.38921,2.406038,3.58391,2.47185,13.49051,44.3863,47.31695,15.17761,16.45753,21.00149,22.14752,24.07845,13.53904,15.59488,3.69721,27.77826,36.94976,38.46245,25.46626,12.3642,42670186.0,42.31389,5331.64,11.90038
119,SMID,111.748,0.0,2.69698,1.77832,24.21863,18.88652,17.31207,1.59582,0.02761,1.70154,0.0,2.46895,1.48646,1.93928,2.5784,16.11045,17.33475,19.20436,0.0,21.16929,5256413.0,4.37913,89.14876,13.03184
120,SQM,5.37671,0.009589,4.28927,1.80576,4.65156,53.56036,52.39566,36.54597,36.7803,51.64381,50.85938,96.71291,43.82463,56.93371,2.29114,37.11332,49.50548,59.44247,274.1928,5.92395,142818904.0,142.4415,19340.69,0.0
121,SCCO,20.12975,0.0,6.60748,5.32687,15.3726,53.66343,58.29844,26.667,29.43198,42.86069,48.45198,32.75183,15.26026,16.73121,4.16716,43.2952,76.94959,76.94959,0.0,0.0,773101669.0,85.21959,53684.18,5.76549
122,SSRM,22.4787,0.0,0.94057,3.05154,10.13962,40.95751,36.65349,14.7592,9.21892,17.45257,11.75568,4.3528,3.1283,3.68053,5.34865,8.52155,9.13587,10.73037,0.0,2.68852,206519830.0,205.4645,3378.664,15.70873
123,STLD,5.08372,0.0,1.94897,0.74774,4.22405,24.97878,21.58344,15.82866,13.16791,20.53511,17.07183,44.38997,25.05075,29.22359,4.15401,26.92661,36.15796,36.71516,5.62746,1.38655,169033703.0,165.2826,16139.34,27.20084
124,SCL,17.42016,0.0,1.68179,0.72815,9.27869,14.23604,11.29198,4.30948,2.47791,6.00295,3.2324,10.27342,5.02215,6.87927,1.51872,37.4044,38.13237,59.75563,10.70778,3.86813,22341234.0,21.22943,2001.998,9.78724
125,SUM,13.9393,0.143202,1.92263,1.55895,7.70385,27.32341,18.68471,11.51773,0.0,18.28709,0.0,14.87898,6.6888,7.19408,3.41958,43.15975,75.93015,76.4038,1.0068,0.0,118427867.0,117.9141,3783.525,8.5285
126,SXC,7.10875,0.131373,1.03539,0.30414,2.61938,17.40163,17.58918,4.55333,3.62854,6.7706,6.49856,15.64595,5.45185,6.47591,1.7679,45.84088,89.03117,89.60404,31.55153,0.0,83720154.0,82.63653,614.5059,1.22875
127,SUZ,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1324117615.0,0.0,0.0,0.0
128,SLVM,4.89404,0.089814,2.26157,0.47401,3.52091,31.20021,28.2586,10.03717,10.1147,15.56028,15.43274,67.43979,13.72798,18.46605,1.66529,57.25108,120.7595,133.9241,24.49587,3.452,42563277.0,39.27041,1785.104,0.0
129,TRX,55.12,0.0,2.27575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8536,0.0,0.0,0.0,0.0,0.0,276956653.0,247.0195,103.0311,0.0
130,TECK,8.42019,0.0,1.14032,1.88291,5.45358,47.72543,44.01585,23.1066,31.73052,38.6085,49.00925,14.58403,7.23909,8.16843,1.27792,27.05458,36.36951,38.72929,8.31817,107.0569,506276448.0,503.9156,22442.13,7.73608
131,TGLS,12.1735,0.096376,5.59082,2.84106,10.97985,50.58503,53.17584,23.42808,23.87102,33.91643,36.36023,54.13007,25.44323,35.39541,2.05107,29.79177,42.40278,42.60818,50.39311,0.0,47674773.0,20.66694,2229.272,16.21283
132,TX,5.45418,0.0,0.60931,0.47364,3.22265,20.65187,17.73542,10.77209,13.23409,12.69874,9.86347,11.5562,9.514,12.69414,3.99567,7.24354,5.83044,9.1007,0.0,2.16801,1963076776.0,194.3446,7451.839,18.77886
133,CC,9.01443,0.0,3.38682,0.63311,5.29551,22.82973,23.95833,7.44746,9.4401,10.32592,13.15104,40.8692,6.4563,8.41218,1.83496,74.69085,293.317,295.3545,0.0,14.79821,149155850.0,146.8259,4156.974,9.6609
134,MOS,4.36403,0.304332,0.98453,0.62264,3.23655,26.51697,18.60001,14.30782,11.86638,21.66245,15.10973,24.09974,11.62863,15.05559,1.13271,26.03556,20.25341,35.68162,34.50431,0.0,332109192.0,333.1219,11710.17,5.34977
135,SHW,27.2598,1.455638,18.09662,2.5366,21.08166,42.90387,44.48221,9.41326,8.77187,12.19116,11.23769,78.75062,9.48143,13.45962,0.99791,77.76405,302.9272,349.7221,11.36327,4.05124,257890316.0,237.1649,57308.39,0.0
136,TMST,24.61498,0.0,1.07348,0.56741,7.34029,8.2296,12.48841,3.25803,4.45131,1.0604,9.48995,6.0806,3.65313,4.59845,2.66104,1.85947,0.0,1.89471,0.0,31.82559,43875976.0,35.97228,738.4327,4.27276
137,TFPM,43.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202602660.0,0.0,0.0,0.0
138,TROX,3.37899,0.042477,0.71854,0.52798,2.16128,22.92774,18.78531,15.92118,3.53107,13.48139,8.75706,22.79512,8.09607,9.57667,2.21202,52.56081,104.6403,113.1545,0.0,9.09091,156728124.0,114.5427,1687.962,17.41626
139,UAMY,29.65,0.0,2.89844,17.21839,0.0,9.73382,8.63084,0.0,14.81569,0.0,0.0,0.0,0.0,0.0,12.13853,0.18067,0.10272,0.181,0.0,81.56692,106373341.0,92.67192,93.60262,0.0
140,USLM,19.10325,0.491344,3.04741,4.08567,13.43471,31.69099,35.92854,21.37347,25.61361,25.31208,29.71083,17.25922,15.12017,15.77669,11.26566,0.0,0.0,0.0,26.96761,14.55603,5690319.0,2.04624,1029.663,9.00085
141,X,3.13792,0.0,0.46251,0.23403,1.78946,16.71839,11.566,9.06852,4.4519,10.98961,4.22819,18.41,9.4985,12.20903,1.87995,27.74727,37.86643,38.74976,0.0,3.04288,226455114.0,223.7032,4751.028,18.74751
142,UNVR,13.10029,0.0,2.15468,0.49516,8.91474,23.77279,23.81094,3.96893,3.09509,6.38345,5.44527,17.52545,6.18839,7.95521,2.18229,49.42421,96.10991,97.72306,9.88921,3.56013,157745492.0,156.182,5584.19,15.3656
143,UFPI,8.25134,31.593751,1.90828,0.56989,6.7609,18.6322,19.66166,7.11404,6.89052,9.51871,8.87298,24.83577,17.29568,21.75372,4.27449,9.29695,10.27746,10.39033,0.0,0.0,62095570.0,59.89145,5106.119,21.55509
144,VALE,4.25637,0.0,1.58312,1.43715,3.47212,41.13888,41.32433,34.21617,22.20296,32.52259,33.46411,39.45031,16.49857,19.78715,1.11801,25.03938,33.32173,34.77683,0.0,0.0,4539007568.0,3934.527,62146.97,8.57671
145,VHI,9.19993,0.0,0.38787,0.17459,2.86803,17.91775,10.98031,3.30745,0.0,3.07737,0.0,4.36925,2.40359,3.27791,3.7136,30.34643,59.16103,59.33009,0.0,22.37953,28279493.0,2.3911,364.2399,18.59947
146,VMC,41.78845,14.75211,3.71493,3.49537,21.28623,21.43194,18.31413,8.40709,7.45907,13.35893,11.35233,9.1932,4.4678,4.75662,2.36821,35.91623,55.92466,56.23667,23.2207,0.0,133059406.0,132.6253,25947.91,6.78245
147,HCC,2.73263,0.024425,1.17695,0.99348,2.31034,55.1098,52.11292,36.22529,35.76345,44.0824,41.1361,52.16422,35.70192,38.5838,9.73674,17.10234,18.94942,20.63067,52.74519,47.83872,51988886.0,51.11484,1857.563,29.30932
148,WDFC,43.38856,0.0,13.04271,5.05116,37.89757,49.31713,50.75388,11.74235,12.69346,15.58583,17.01551,30.06649,13.68979,17.75477,2.25933,44.12476,54.90338,78.97015,0.0,4.24363,13572846.0,13.37455,2571.919,6.82663
149,WFG,7.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81742797.0,0.0,0.0,0.0
150,WLK,7.78618,0.0,1.40391,0.95718,4.80628,23.71803,23.59952,12.85279,12.12753,16.92063,15.97139,19.75543,9.56914,11.1719,2.84669,31.12836,47.53668,47.55612,11.99822,1.7278,127640900.0,32.35765,14447.67,15.66594
151,WPM,36.05286,0.0,3.29856,23.14387,26.65551,51.74796,54.78796,64.08173,51.93901,46.36543,45.98746,9.46747,9.31628,9.45587,9.61335,0.02596,0.01381,0.02597,0.0,0.0,452775834.0,450.0098,22502.19,6.05918
